our_name,footballbert_player_id,match_type,match_score
lasse rosenboom,ba010907,exact,100.0
lasse schone,ba071724,exact,100.0
lasse sobiech,ba072007,exact,100.0
lasse sorensen,ba075781,fuzzy,92.85713958740234
lassine sinayoko,ba034781,exact,100.0
lasso coulibaly,ba044048,exact,100.0
laszlo benes,ba093412,exact,100.0
laszlo kleinheisler,ba064278,exact,100.0
laure,ba013664,exact,100.0
laurent abergel,ba018124,exact,100.0
laurent bonnart,ba092375,exact,100.0
laurent ciman,ba029858,exact,100.0
laurent depoitre,ba062378,exact,100.0
laurent dos santos,ba038909,exact,100.0
laurent jans,ba005731,exact,100.0
laurent koscielny,ba090269,exact,100.0
laurent pionnier,ba002092,exact,100.0
lautaro blanco,ba008160,exact,100.0
lautaro giannetti,ba082453,fuzzy,96.96969604492188
lautaro martinez,ba090637,exact,100.0
lautaro valenti,ba031652,exact,100.0
layvin kurzawa,ba024280,exact,100.0
lazar markovic,ba041918,exact,100.0
lazar samardzic,ba012196,exact,100.0
lazaro,ba049503,exact,100.0
lazaros christodoulopoulos,ba090723,exact,100.0
leander dendoncker,ba033348,exact,100.0
leandro bacuna,ba057767,exact,100.0
leandro barreiro,ba013603,fuzzy,90.32257843017578
leandro cabrera,ba038936,exact,100.0
leandro castan,ba000630,exact,100.0
leandro chichizola,ba051910,exact,100.0
leandro damiao,ba052108,exact,100.0
leandro greco,ba005009,exact,100.0
leandro morgalla,ba003026,exact,100.0
leandro paredes,ba082237,exact,100.0
leandro trossard,ba020963,exact,100.0
leart pacarada,ba047903,fuzzy,92.85713958740234
lebo mothiba,ba023085,exact,100.0
lebogang phiri,ba067000,exact,100.0
ledian memushaj,ba046957,exact,100.0
lee buchanan,ba025747,exact,100.0
lee cattermole,ba030764,exact,100.0
lee grant,ba057735,exact,100.0
lee peltier,ba064139,exact,100.0
lee tomlin,ba087731,exact,100.0
lei wu,ba048214,fuzzy,100.0
leif davis,ba048900,exact,100.0
leighton baines,ba064997,exact,100.0
lemouya goudiaby,ba085343,exact,100.0
lennard maloney,ba042980,exact,100.0
lennart czyborra,,unmatched,0.0
lennart grill,ba020526,exact,100.0
lennart karl,,unmatched,0.0
lennon miller,ba020980,exact,100.0
lenny lacroix,ba030965,exact,100.0
lenny nangis,ba042894,exact,100.0
leny yoro,ba038066,exact,100.0
leo baptistao,ba019871,exact,100.0
leo duarte,ba036535,exact,100.0
leo dubois,ba093581,exact,100.0
leo greiml,ba091703,exact,100.0
leo jardim,ba090243,exact,100.0
leo lacroix,ba032997,exact,100.0
leo leroy,ba092761,exact,100.0
leo petrot,ba000149,exact,100.0
leo roman,ba053668,exact,100.0
leo scienza,ba044351,exact,100.0
leo sena,ba010890,exact,100.0
leo stulac,ba053774,exact,100.0
leo suarez,,unmatched,0.0
leo østigard,,unmatched,0.0
leon andreasen,ba050594,exact,100.0
leon avdullahu,ba037395,exact,100.0
leon bailey,ba021459,exact,100.0
leon balogun,ba044308,exact,100.0
leon britton,ba067824,exact,100.0
leon chiwome,ba059494,exact,100.0
leon goretzka,ba074993,exact,100.0
leon guwara,ba017188,exact,100.0
leon osman,ba058618,exact,100.0
leonardo balerdi,ba045614,exact,100.0
leonardo bittencourt,ba080932,exact,100.0
leonardo blanchard,ba042313,exact,100.0
leonardo bonucci,ba030495,exact,100.0
leonardo capezzi,ba002942,exact,100.0
leonardo fontanesi,ba076871,exact,100.0
leonardo koutris,ba006265,exact,100.0
leonardo mancuso,ba017982,exact,100.0
leonardo morosini,ba079506,exact,100.0
leonardo pavoletti,ba077581,exact,100.0
leonardo sernicola,ba081328,exact,100.0
leonardo spinazzola,ba019950,exact,100.0
leonardo ulloa,ba087642,exact,100.0
leonel galeano,ba030555,exact,100.0
leonel vangioni,ba073032,exact,100.0
leonidas stergiou,ba003052,exact,100.0
leopold querfeld,ba058517,exact,100.0
leopold zingerle,ba070164,exact,100.0
leroy fer,ba022442,exact,100.0
leroy sane,ba015728,exact,100.0
lesley ugochukwu,ba010910,exact,100.0
levan mchedlidze,ba031194,exact,100.0
levent aycicek,ba068759,exact,100.0
levent mercan,ba018808,exact,100.0
levi colwill,ba041126,exact,100.0
levin oztunali,ba037678,fuzzy,92.85713958740234
levy madinda,ba085917,exact,100.0
lewis baker,ba009921,exact,100.0
lewis bate,ba075252,exact,100.0
lewis cook,ba015702,exact,100.0
lewis dobbin,ba085173,exact,100.0
lewis dunk,ba014673,exact,100.0
lewis ferguson,ba087487,exact,100.0
lewis grabban,ba009686,exact,100.0
lewis hall,ba080041,exact,100.0
lewis holtby,ba023936,exact,100.0
lewis miley,ba016209,exact,100.0
lewis o'brien,ba003180,exact,100.0
liam bridcutt,ba078523,exact,100.0
liam cooper,ba080936,exact,100.0
liam delap,ba081343,exact,100.0
liam henderson,ba051844,exact,100.0
liam moore,ba069199,exact,100.0
liam ridgewell,ba045731,exact,100.0
liam rosenior,ba050961,exact,100.0
liassine cadamuro,ba083520,exact,100.0
liberato cacace,ba081337,exact,100.0
libor kozak,ba055544,exact,100.0
lica,ba024256,exact,100.0
lilian brassier,ba033583,exact,100.0
lilian egloff,ba017404,exact,100.0
lilian raolisoa,ba044576,exact,100.0
lillo castellano,,unmatched,0.0
lindsay rose,ba040727,exact,100.0
lino marzorati,ba016407,exact,100.0
lino tempelmann,ba028820,exact,100.0
linton maina,ba084344,exact,100.0
lionel carole,ba033683,exact,100.0
lionel mathis,ba086584,exact,100.0
lionel messi,ba078905,exact,100.0
lionel mpasi-nzau,,unmatched,0.0
lionel scaloni,ba039970,exact,100.0
lior kassa,ba094006,fuzzy,94.7368392944336
lisandro lopez,ba048033,exact,100.0
lisandro magallan,ba000637,exact,100.0
lisandro martinez,ba068404,exact,100.0
livan burcu,ba031582,exact,100.0
ljubomir fejsa,ba049611,exact,100.0
lloyd kelly,ba089245,exact,100.0
lloyd palun,ba073247,exact,100.0
lluis lopez,ba060980,exact,100.0
lluis sastre,ba035093,exact,100.0
logan costa,ba070208,exact,100.0
lohann doucet,ba082234,exact,100.0
loic bade,ba006266,exact,100.0
loic bessile,ba028935,exact,100.0
loic mbe soh,ba052560,exact,100.0
loic nego,ba071745,exact,100.0
loic perrin,ba039372,exact,100.0
loic puyo,ba069133,exact,100.0
loic remy,ba033973,exact,100.0
loick landre,ba002979,exact,100.0
lois diony,ba027927,exact,100.0
lois openda,ba049240,exact,100.0
lolo,ba012507,exact,100.0
loren moron,ba021645,exact,100.0
lorenco simic,ba037548,exact,100.0
lorenz assignon,ba064483,exact,100.0
lorenzo andrenacci,ba093314,exact,100.0
lorenzo ariaudo,ba038542,exact,100.0
lorenzo bernasconi,,unmatched,0.0
lorenzo colombo,ba001863,exact,100.0
lorenzo crisetig,ba090056,exact,100.0
lorenzo de silvestri,ba084862,exact,100.0
lorenzo del pinto,ba003009,exact,100.0
lorenzo dickmann,ba006727,exact,100.0
lorenzo insigne,ba017334,exact,100.0
lorenzo lollo,ba006705,exact,100.0
lorenzo lucca,ba048268,exact,100.0
lorenzo montipo,ba071009,exact,100.0
lorenzo pasciuti,ba087892,exact,100.0
lorenzo pellegrini,ba027345,exact,100.0
lorenzo pirola,ba074450,exact,100.0
lorenzo reyes,ba077934,exact,100.0
lorenzo squizzi,,unmatched,0.0
lorenzo tonelli,ba051584,exact,100.0
lorenzo venturino,ba094007,exact,100.0
lorenzo venuti,ba055775,exact,100.0
lorik cana,ba000685,exact,100.0
loris benito,ba090181,exact,100.0
loris karius,ba018688,exact,100.0
loris mouyokolo,ba055143,exact,100.0
lossemy karaboue,ba086161,exact,100.0
louis leroux,ba094049,exact,100.0
louis mafouta,ba069875,exact,100.0
louis mouton,ba071640,exact,100.0
louis oppie,ba083509,exact,100.0
louis schaub,ba066344,exact,100.0
loukas vyntra,ba080434,exact,100.0
loum tchaouna,ba059975,exact,100.0
love arrhov,ba095381,exact,100.0
lovre kalinic,ba021573,exact,100.0
lovro majer,ba092560,exact,100.0
lovro zvonarek,ba013598,exact,100.0
luan peres,,unmatched,0.0
lubomir tupta,ba064493,exact,100.0
luc castaignos,ba059177,exact,100.0
luca antei,ba055594,exact,100.0
luca antonelli,ba023908,exact,100.0
luca antonini,ba003540,exact,100.0
luca bittante,ba016514,exact,100.0
luca caldirola,ba012531,exact,100.0
luca ceppitelli,ba045978,exact,100.0
luca checchin,ba016599,exact,100.0
luca cigarini,ba063831,exact,100.0
luca crosta,ba060391,exact,100.0
luca d'andrea,ba090811,exact,100.0
luca de la torre,ba085543,exact,100.0
luca fiordilino,ba057029,exact,100.0
luca gagliano,ba010578,exact,100.0
luca garritano,ba010554,exact,100.0
luca gemello,ba030882,exact,100.0
luca itter,,unmatched,0.0
luca jaquez,ba060047,exact,100.0
luca kerber,ba070733,exact,100.0
luca kilian,ba035790,exact,100.0
luca koleosho,ba092489,exact,100.0
luca lezzerini,ba073997,exact,100.0
luca lipani,ba010858,exact,100.0
luca marianucci,ba094016,exact,100.0
luca marrone,ba085972,exact,100.0
luca martinelli,ba032526,exact,100.0
luca mazzitelli,ba080930,exact,100.0
luca mora,ba024692,exact,100.0
luca moro,ba055041,exact,100.0
luca netz,ba084973,exact,100.0
luca paganini,ba084294,exact,100.0
luca pazourek,ba069331,exact,100.0
luca pellegrini,ba021909,exact,100.0
luca pfeiffer,ba048315,exact,100.0
luca philipp,ba094115,exact,100.0
luca ranieri,ba051446,exact,100.0
luca reggiani,,unmatched,0.0
luca rigoni,ba028626,exact,100.0
luca rizzo,ba060008,exact,100.0
luca rossettini,ba026367,exact,100.0
luca sangalli,ba044461,exact,100.0
luca siligardi,ba010483,exact,100.0
luca toni,ba081305,exact,100.0
luca valzania,ba015763,exact,100.0
luca vignali,ba071029,exact,100.0
luca waldschmidt,ba084249,exact,100.0
luca zander,,unmatched,0.0
luca zanimacchia,ba034853,exact,100.0
luca zidane,ba073396,exact,100.0
lucas ahijado,ba041927,exact,100.0
lucas alario,ba048106,exact,100.0
lucas barrios,ba035965,exact,100.0
lucas beltran,ba026563,exact,100.0
lucas beraldo,ba067658,exact,100.0
lucas bergstrom,ba066540,exact,100.0
lucas bergvall,ba058982,exact,100.0
lucas biglia,ba032116,exact,100.0
lucas boye,ba077989,exact,100.0
lucas buades,ba091594,exact,100.0
lucas castro,ba031971,exact,100.0
lucas cepeda,ba019053,exact,100.0
lucas chevalier,ba065892,exact,100.0
lucas da cunha,ba000195,exact,100.0
lucas dantas,,unmatched,0.0
lucas deaux,ba025390,exact,100.0
lucas dias,ba010028,exact,100.0
lucas digne,ba010041,exact,100.0
lucas evangelista,ba035171,exact,100.0
lucas gourna-douath,ba022405,exact,100.0
lucas hernandez,ba068599,exact,100.0
lucas holer,ba074226,exact,100.0
lucas høgsberg,ba046350,exact,100.0
lucas leiva,ba028142,exact,100.0
lucas lima,ba005593,exact,100.0
lucas martinez quarta,ba023108,exact,100.0
lucas mendes,ba012632,exact,100.0
lucas michal,ba004577,exact,100.0
lucas mincarelli,ba001003,exact,100.0
lucas moura,ba015845,exact,100.0
lucas ocampos,ba058797,exact,100.0
lucas olaza,ba028295,exact,100.0
lucas orban,ba052781,exact,100.0
lucas paqueta,ba056941,exact,100.0
lucas perez,ba059682,exact,100.0
lucas perri,ba034592,exact,100.0
lucas perrin,ba026867,exact,100.0
lucas piazon,ba088827,exact,100.0
lucas pires,ba087019,exact,100.0
lucas robertone,ba061730,exact,100.0
lucas rosa,ba090872,fuzzy,90.0
lucas silva,ba010374,exact,100.0
lucas souza,ba006515,exact,100.0
lucas stassin,ba060233,exact,100.0
lucas torreira,ba030290,exact,100.0
lucas torro,ba005250,exact,100.0
lucas tousart,ba041802,exact,100.0
lucas vazquez,ba092957,exact,100.0
lucas veronese,,unmatched,0.0
luciano,ba013434,exact,100.0
luciano narsingh,ba055510,exact,100.0
luciano vietto,ba013535,exact,100.0
lucien agoume,ba051243,exact,100.0
luck zogbe,ba020339,fuzzy,94.7368392944336
ludovic ajorque,ba025826,exact,100.0
ludovic baal,ba077684,exact,100.0
ludovic blas,ba035968,exact,100.0
ludovic butelle,ba014093,exact,100.0
ludovic genest,ba040144,exact,100.0
ludovic obraniak,ba022259,exact,100.0
ludwig augustinsson,ba058556,exact,100.0
luigi bruins,ba073451,exact,100.0
luigi giorgi,ba071338,exact,100.0
luigi sepe,ba019207,exact,100.0
luis abram,ba011404,exact,100.0
luis advincula,ba074402,exact,100.0
luis alberto,ba030369,exact,100.0
luis balbo,,unmatched,0.0
luis binks,ba020249,exact,100.0
luis diaz,ba010446,exact,100.0
luis farina,ba015525,exact,100.0
luis guilherme,ba067195,exact,100.0
luis henrique,ba063835,exact,100.0
luis hernandez,ba001054,exact,100.0
luis martins,ba031978,exact,100.0
luis maximiano,ba018765,exact,100.0
luis milla,ba009390,exact,100.0
luis munoz,ba051677,exact,100.0
luis muriel,ba086300,exact,100.0
luis pedro cavanda,ba067648,exact,100.0
luis perez,ba067320,exact,100.0
luis rioja,ba086321,exact,100.0
luis sinisterra,ba052120,exact,100.0
luis suarez,ba060829,exact,100.0
luis vazquez,ba012592,exact,100.0
luisinho,ba061490,exact,100.0
luismi sanchez,ba034281,fuzzy,92.30769348144531
luiz adriano,ba013635,exact,100.0
luiz araujo,ba091776,exact,100.0
luiz felipe,ba007960,exact,100.0
luiz gustavo,ba047757,exact,100.0
luiz henrique,ba007085,exact,100.0
luiz junior,,unmatched,0.0
luka bogdan,ba074610,exact,100.0
luka djordjevic,,unmatched,0.0
luka ilic,ba045412,exact,100.0
luka jovic,ba028560,exact,100.0
luka krajnc,ba015868,exact,100.0
luka lochoshvili,ba073597,exact,100.0
luka milivojevic,ba016379,exact,100.0
luka modric,ba035435,exact,100.0
luka romero,ba074245,exact,100.0
luka sucic,ba010952,exact,100.0
luka vuskovic,ba093001,exact,100.0
lukas daschner,ba054160,exact,100.0
lukas fridrikas,ba068183,exact,100.0
lukas frode,ba001746,exact,100.0
lukas haraslin,ba033992,exact,100.0
lukas hinterseer,ba039188,exact,100.0
lukas hradecky,ba063403,exact,100.0
lukas ibertsberger,ba012766,exact,100.0
lukas jutkiewicz,ba021123,exact,100.0
lukas klostermann,ba074276,exact,100.0
lukas klunter,ba053773,exact,100.0
lukas kruse,ba077928,exact,100.0
lukas kubler,ba015406,exact,100.0
lukas lerager,ba010038,exact,100.0
lukas mai,,unmatched,0.0
lukas nmecha,ba004695,exact,100.0
lukas podolski,ba050211,exact,100.0
lukas pokorny,ba079342,exact,100.0
lukas rupp,ba023454,exact,100.0
lukas spendlhofer,ba062624,exact,100.0
lukas ullrich,ba078611,exact,100.0
lukasz fabianski,ba053986,fuzzy,93.75
lukasz piszczek,,unmatched,0.0
lukasz poreba,,unmatched,0.0
lukasz skorupski,,unmatched,0.0
lukasz teodorczyk,,unmatched,0.0
lukasz zaluska,,unmatched,0.0
luke ayling,ba024334,exact,100.0
luke berry,ba015578,exact,100.0
luke cundle,ba074885,exact,100.0
luke freeman,ba036666,exact,100.0
luke garbutt,ba023928,exact,100.0
luke o'nien,ba047125,exact,100.0
luke shaw,ba022035,exact,100.0
luke thomas,ba014425,exact,100.0
luke woolfenden,ba083139,exact,100.0
lumor,,unmatched,0.0
luso,ba057438,exact,100.0
lutsharel geertruida,ba013190,exact,100.0
luuk de jong,ba062850,exact,100.0
lyanco,ba066584,exact,100.0
lyle foster,ba091109,exact,100.0
lynden gooch,ba011147,exact,100.0
lys mousset,ba079958,exact,100.0
m'bala nzola,ba060269,exact,100.0
m'baye niang,ba011783,exact,100.0
maarten stekelenburg,ba093566,exact,100.0
maarten vandevoordt,ba091706,exact,100.0
maciej rybus,ba049451,exact,100.0
mads albaek,,unmatched,0.0
mads andersen,,unmatched,0.0
mads bech sorensen,ba017909,fuzzy,94.44444274902344
mads bidstrup,ba023745,exact,100.0
mads hermansen,ba073773,exact,100.0
mads pedersen,ba032509,exact,100.0
mads roerslev,ba032371,exact,100.0
maduka okoye,ba062736,exact,100.0
mady camara,ba069729,fuzzy,90.90908813476562
maghnes akliouche,ba066731,exact,100.0
magnus knudsen,ba060265,exact,100.0
magnus kofod andersen,ba060208,exact,100.0
magnus wolff eikrem,ba021575,exact,100.0
mahamadou diarra,ba052057,exact,100.0
mahamadou diawara,ba009114,exact,100.0
mahamadou nagida,ba051303,exact,100.0
mahamane traore,ba080187,exact,100.0
mahdi camara,ba048903,exact,100.0
mahir saglik,ba003514,fuzzy,91.66666412353516
mahmoud dahoud,ba080526,exact,100.0
mahmoud trezeguet,,unmatched,0.0
maicon,ba015518,exact,100.0
maicosuel,ba029236,exact,100.0
majeed waris,,unmatched,0.0
makoto hasebe,ba056652,exact,100.0
maksym koval,ba035546,exact,100.0
malang sarr,ba024718,exact,100.0
malcolm jeng,ba051976,exact,100.0
malcom,ba038397,exact,100.0
malick fofana,ba047691,exact,100.0
malick mbaye,ba040104,exact,100.0
malick thiaw,ba093691,exact,100.0
malik tchokounte,ba087009,exact,100.0
malik tillman,ba060502,exact,100.0
malo gusto,ba078288,exact,100.0
malthe højholt,ba066384,fuzzy,92.85713958740234
mama balde,,unmatched,0.0
mamadou coulibaly,ba073891,exact,100.0
mamadou diakhon,ba018773,exact,100.0
mamadou fofana,ba028078,exact,100.0
mamadou kone,ba049011,exact,100.0
mamadou loum,ba069216,exact,100.0
mamadou n'diaye,ba013910,exact,100.0
mamadou sakho,ba049717,exact,100.0
mamadou samassa,ba076290,exact,100.0
mamadou sangare,ba084030,exact,100.0
mamadou sarr,ba036122,exact,100.0
mamadou sylla,ba059561,exact,100.0
mamady diambou,ba058084,exact,100.0
mamady diarra,ba046977,exact,100.0
mame diouf,,unmatched,0.0
mame thiam,,unmatched,0.0
mana dembele,ba059181,exact,100.0
mandela keita,ba090088,exact,100.0
mane,ba039331,exact,100.0
manolis saliakas,ba009102,exact,100.0
manolo gabbiadini,ba052630,exact,100.0
manolo portanova,ba073627,exact,100.0
manolo reina,ba035520,exact,100.0
manor solomon,ba050029,exact,100.0
manu bueno,ba072385,exact,100.0
manu del moral,ba005880,exact,100.0
manu fernandez,ba047923,fuzzy,93.33333587646484
manu fuster,ba035964,fuzzy,91.66666412353516
manu garcia,ba002140,exact,100.0
manu garrido,ba090627,exact,100.0
manu herrera,ba063388,exact,100.0
manu kone,ba049251,exact,100.0
manu lanzarote,ba082240,fuzzy,93.33333587646484
manu morlanes,ba058646,exact,100.0
manu sanchez,ba093806,exact,100.0
manu trigueros,ba055059,exact,100.0
manu vallejo,ba004306,exact,100.0
manucho,ba050482,exact,100.0
manuel akanji,ba050473,exact,100.0
manuel angel,,unmatched,0.0
manuel cabit,ba020779,exact,100.0
manuel coppola,ba047852,exact,100.0
manuel friedrich,,unmatched,0.0
manuel gulde,ba013750,exact,100.0
manuel iturra,ba000019,exact,100.0
manuel lanzini,ba014211,exact,100.0
manuel lazzari,ba001040,exact,100.0
manuel locatelli,ba061755,exact,100.0
manuel maranda,ba067972,exact,100.0
manuel neuer,ba049670,exact,100.0
manuel pablo,ba070867,exact,100.0
manuel pamic,ba080278,exact,100.0
manuel pasqual,ba031147,exact,100.0
manuel perez,ba020974,exact,100.0
manuel pfeifer,ba077549,exact,100.0
manuel prietl,ba052832,exact,100.0
manuel pucciarelli,ba059232,exact,100.0
manuel riemann,ba058440,exact,100.0
manuel schmiedebach,ba079643,exact,100.0
manuel ugarte,,unmatched,0.0
mapou yanga-mbiwa,ba011784,exact,100.0
marash kumbulla,ba060058,exact,100.0
marc aguado,ba033345,exact,100.0
marc albrighton,ba067465,exact,100.0
marc baro,ba042782,exact,100.0
marc bartra,ba067138,exact,100.0
marc bernal,ba093986,exact,100.0
marc bertran,ba050458,exact,100.0
marc cardona,ba067820,exact,100.0
marc casado,ba017196,exact,100.0
marc cucurella,ba010830,exact,100.0
marc domenech,ba093953,exact,100.0
marc guehi,ba076488,exact,100.0
marc guiu,ba077700,exact,100.0
marc martinez,ba019345,exact,100.0
marc muniesa,ba028623,exact,100.0
marc navarro,ba071278,exact,100.0
marc oliver kempf,ba047408,fuzzy,94.11764526367188
marc pedraza,ba093765,exact,100.0
marc planus,ba078975,exact,100.0
marc pubill,ba020024,exact,100.0
marc pugh,ba056645,exact,100.0
marc roca,ba080117,exact,100.0
marc stendera,ba029488,exact,100.0
marc torrejon,ba040234,exact,100.0
marc valiente,ba092908,exact,100.0
marc vucinovic,ba034328,exact,100.0
marc wilson,ba071521,exact,100.0
marc-andre ter stegen,ba040864,exact,100.0
marc-aurele caillard,ba035014,exact,100.0
marcal,,unmatched,0.0
marcao,ba006993,exact,100.0
marcel buchel,ba017168,exact,100.0
marcel de jong,ba093760,exact,100.0
marcel halstenberg,ba052782,exact,100.0
marcel hartel,ba035868,exact,100.0
marcel heller,ba006479,exact,100.0
marcel risse,ba007281,exact,100.0
marcel sabitzer,ba083118,exact,100.0
marcel schafer,ba006419,exact,100.0
marcel schmelzer,ba050347,exact,100.0
marcel schuhen,ba035280,exact,100.0
marcel sobottka,ba037697,exact,100.0
marcel tisserand,ba025611,exact,100.0
marcell jansen,ba049315,exact,100.0
marcello gazzola,ba054002,exact,100.0
marcello trotta,ba063270,exact,100.0
marcelo,ba002751,exact,100.0
marcelo brozovic,ba019001,exact,100.0
marcelo diaz,ba054756,exact,100.0
marcelo estigarribia,ba008935,exact,100.0
marcelo larrondo,ba039713,exact,100.0
marcelo saracchi,ba010444,exact,100.0
marcelo silva,ba067893,exact,100.0
marcin bulka,ba080599,fuzzy,91.66666412353516
marcin kaminski,ba025846,exact,100.0
marcin wasilewski,ba013177,exact,100.0
marco amelia,ba031282,exact,100.0
marco andreolli,ba007220,exact,100.0
marco asensio,ba025659,exact,100.0
marco benassi,ba000001,exact,100.0
marco bizot,ba022503,exact,100.0
marco borriello,ba061720,exact,100.0
marco brescianini,ba082198,exact,100.0
marco calderoni,ba037286,exact,100.0
marco capuano,ba035911,exact,100.0
marco carnesecchi,ba052368,exact,100.0
marco crimi,ba020827,exact,100.0
marco d'alessandro,ba002275,exact,100.0
marco donadel,ba018133,exact,100.0
marco fabian,ba084540,exact,100.0
marco festa,ba070907,exact,100.0
marco fossati,ba021304,exact,100.0
marco friedl,ba091151,exact,100.0
marco grull,ba051189,exact,100.0
marco hoffmann,ba094491,fuzzy,96.55172729492188
marco hoger,ba023944,exact,100.0
marco john,ba079981,exact,100.0
marco komenda,ba085108,exact,100.0
marco mancosu,ba016149,exact,100.0
marco marchionni,ba086568,exact,100.0
marco meyerhofer,ba004071,exact,100.0
marco modolo,ba093135,exact,100.0
marco motta,ba010376,exact,100.0
marco palestra,ba011336,exact,100.0
marco parolo,ba087119,exact,100.0
marco pellegrino,ba008945,exact,100.0
marco reus,ba020135,exact,100.0
marco richter,ba091547,exact,100.0
marco ruben,ba017761,exact,100.0
marco russ,ba083088,exact,100.0
marco sailer,ba062834,exact,100.0
marco sala,ba004524,exact,100.0
marco sangalli,ba004375,exact,100.0
marco sau,ba009800,exact,100.0
marco silvestri,ba004863,exact,100.0
marco sportiello,ba063052,exact,100.0
marco stiepermann,ba066684,exact,100.0
marco storari,ba092247,exact,100.0
marco terrazzino,ba046362,exact,100.0
marco torsiglieri,ba035403,exact,100.0
marco tumminello,ba033864,exact,100.0
marco van ginkel,ba026280,exact,100.0
marco verratti,ba007423,exact,100.0
marco zambelli,ba070561,exact,100.0
marcos acuna,ba047375,exact,100.0
marcos alonso,ba089641,exact,100.0
marcos andre,ba006992,exact,100.0
marcos angeleri,ba088731,exact,100.0
marcos antonio,ba006009,exact,100.0
marcos llorente,ba001030,exact,100.0
marcos mauro,,unmatched,0.0
marcos pena,ba042343,exact,100.0
marcos rojo,ba082467,exact,100.0
marcos senesi,ba019526,exact,100.0
marcos tebar,ba011110,exact,100.0
marcus bettinelli,ba004969,exact,100.0
marcus coco,ba017608,exact,100.0
marcus edwards,ba032246,exact,100.0
marcus forss,ba047907,exact,100.0
marcus ingvartsen,ba014263,exact,100.0
marcus pedersen,ba032968,exact,100.0
marcus rashford,ba059249,exact,100.0
marcus rohden,ba066566,exact,100.0
marcus tavernier,ba033935,exact,100.0
marcus thuram,ba040937,exact,100.0
marek cech,ba024473,exact,100.0
marek hamsik,ba084637,exact,100.0
marek rodak,ba008624,exact,100.0
marek suchy,ba072287,exact,100.0
marian sarr,,unmatched,0.0
mariano,ba034034,exact,100.0
mariano andujar,ba035607,exact,100.0
mariano barbosa,ba062531,exact,100.0
mariano diaz,,unmatched,0.0
mariano izco,,unmatched,0.0
mariano troilo,ba091806,exact,100.0
marin jakolis,ba055323,exact,100.0
marin ljubicic,ba004129,exact,100.0
marin pongracic,ba015486,exact,100.0
marin sverko,ba002588,exact,100.0
mario balotelli,ba052777,exact,100.0
mario bermejo,,unmatched,0.0
mario fernandez,ba001036,exact,100.0
mario gaspar,ba092245,exact,100.0
mario gila,ba057242,exact,100.0
mario gomez,ba004893,exact,100.0
mario gotze,ba058197,exact,100.0
mario hermoso,ba031472,exact,100.0
mario hernandez,ba052828,exact,100.0
mario lemina,ba015806,exact,100.0
mario mandzukic,ba064299,exact,100.0
mario martin,ba035745,exact,100.0
mario pasalic,ba084228,exact,100.0
mario rui,ba004184,exact,100.0
mario sampirisi,ba075403,exact,100.0
mario santana,,unmatched,0.0
mario sauer,ba045923,fuzzy,90.90908813476562
mario suarez,ba041457,exact,100.0
mario vrancic,ba008386,exact,100.0
mario yepes,ba061287,exact,100.0
marios ikonomou,,unmatched,0.0
marius broholm,ba066607,exact,100.0
marius bulter,ba062734,exact,100.0
marius courcoul,ba094054,exact,100.0
marius funk,ba049194,exact,100.0
marius louer,,unmatched,0.0
marius marin,ba060431,exact,100.0
marius muller,ba001776,exact,100.0
marius stankevicius,ba045609,exact,100.0
marius wolf,ba091873,exact,100.0
mariusz stepinski,ba045261,exact,100.0
mark bunn,ba060956,exact,100.0
mark flekken,ba061949,exact,100.0
mark hudson,ba083963,exact,100.0
mark kosznovszky,ba008867,exact,100.0
mark mckenzie,ba012089,exact,100.0
mark noble,ba093679,exact,100.0
mark o'mahony,ba059931,exact,100.0
mark schwarzer,ba080153,exact,100.0
mark travers,ba093335,exact,100.0
mark uth,ba059998,exact,100.0
markel bergara,ba001767,exact,100.0
markel susaeta,ba041030,exact,100.0
marko arnautovic,ba000104,exact,100.0
marko bakic,ba042045,exact,100.0
marko basa,ba088603,exact,100.0
marko dmitrovic,ba063013,exact,100.0
marko ivezic,ba055087,exact,100.0
marko jankovic,ba037805,exact,100.0
marko livaja,ba040529,exact,100.0
marko marin,ba058640,exact,100.0
marko milovanovic,ba011602,exact,100.0
marko pajac,ba034660,exact,100.0
marko pjaca,ba016148,exact,100.0
marko rog,ba066930,exact,100.0
marko vesovic,ba013400,exact,100.0
markus feulner,ba087368,exact,100.0
markus henriksen,ba014125,exact,100.0
markus rosenberg,ba035296,exact,100.0
markus schubert,ba014816,exact,100.0
markus steinhofer,ba089749,exact,100.0
markus suttner,ba042385,exact,100.0
marlon,ba025536,exact,100.0
marlon frey,ba073964,exact,100.0
marlon ritter,ba075604,exact,100.0
marlos moreno,ba048584,exact,100.0
marnon busch,ba071664,exact,100.0
maroan sannadi,ba093967,exact,100.0
marouane chamakh,ba044361,exact,100.0
marouane fellaini,ba049622,exact,100.0
marquinho,ba049444,exact,100.0
marquinhos,ba001742,exact,100.0
marshall munetsi,ba015632,exact,100.0
marten de roon,ba015388,exact,100.0
martial godo,ba082600,exact,100.0
martial tia,,unmatched,0.0
martijn kaars,ba050919,exact,100.0
martim neto,ba091586,exact,100.0
martin adeline,ba043092,exact,100.0
martin aguirregabiria,ba019636,fuzzy,97.56097412109375
martin baturina,ba076997,exact,100.0
martin braithwaite,ba093012,exact,100.0
martin caceres,ba085599,exact,100.0
martin calderon,,unmatched,0.0
martin cranie,ba057966,exact,100.0
martin demichelis,ba085797,exact,100.0
